Date,Hostel Name,City,Country,Avg Bed Price (£),Occupancy
2024-11-21,York Micklegate,York,United Kingdom,27.25,115
2024-11-22,Brussels Grand Place,Brussels,Belgium,27.16,134
2024-11-22,Prague Charles Bridge,Prague,Czech Republic,37.16,92
2024-11-22,Berlin Kurfürstendamm,Berlin,Germany,29.15,129
2024-11-22,Athens Monastiraki,Athens,Greece,39.03,89
2024-11-22,Pisa Centrale,Pisa,Italy,35.95,93
2024-11-22,Warsaw Old Town,Warsaw,Poland,27.39,107
2024-11-22,Lisbon Bairro Alto,Lisbon,Portugal,27.02,112
2024-11-22,Bratislava Presidential Palace,Bratislava,Slovakia,35.71,96
2024-11-22,Barcelona Gothic,Barcelona,Spain,26.86,86
2024-11-22,Barcelona Passeig de Gracia,Barcelona,Spain,26.17,89
2024-11-22,"Calpe Seafront, Costa Blanca",Calpe,Spain,28.06,131
2024-11-22,Córdoba Mezquita Catedral,Cordoba,Spain,29.77,115
2024-11-22,Madrid Central,Madrid,Spain,31.62,102
2024-11-22,Glasgow Charing Cross,Glasgow,United Kingdom,33.45,92
2024-11-22,Edinburgh Cowgate,Edinburgh,United Kingdom,35.63,109
2024-11-22,London Elephant & Castle,London,United Kingdom,28.46,85
2024-11-22,London Kensington Holland Park,London,United Kingdom,34.82,110
2024-11-22,York Micklegate,York,United Kingdom,28.9,89
2024-11-23,Brussels Grand Place,Brussels,Belgium,34.05,138
2024-11-23,Prague Charles Bridge,Prague,Czech Republic,40.81,164
2024-11-23,Berlin Kurfürstendamm,Berlin,Germany,32.39,156
2024-11-23,Athens Monastiraki,Athens,Greece,38.94,160
2024-11-23,Pisa Centrale,Pisa,Italy,42.75,122
2024-11-23,Warsaw Old Town,Warsaw,Poland,38.67,157
2024-11-23,Lisbon Bairro Alto,Lisbon,Portugal,31.46,99
2024-11-23,Bratislava Presidential Palace,Bratislava,Slovakia,28.43,164
2024-11-23,Barcelona Gothic,Barcelona,Spain,27.71,122
2024-11-23,Barcelona Passeig de Gracia,Barcelona,Spain,30.71,164
2024-11-23,"Calpe Seafront, Costa Blanca",Calpe,Spain,42.04,149
2024-11-23,Córdoba Mezquita Catedral,Cordoba,Spain,39.65,131
2024-11-23,Madrid Central,Madrid,Spain,32.71,155
2024-11-23,Glasgow Charing Cross,Glasgow,United Kingdom,40.72,137
2024-11-23,Edinburgh Cowgate,Edinburgh,United Kingdom,36.39,112
2024-11-23,London Elephant & Castle,London,United Kingdom,32.86,114
2024-11-23,London Kensington Holland Park,London,United Kingdom,32.38,164
2024-11-23,York Micklegate,York,United Kingdom,36.96,161
2024-11-24,Brussels Grand Place,Brussels,Belgium,35.34,164
2024-11-24,Prague Charles Bridge,Prague,Czech Republic,33.74,130
2024-11-24,Berlin Kurfürstendamm,Berlin,Germany,38.06,138
2024-11-24,Athens Monastiraki,Athens,Greece,40.05,162
2024-11-24,Pisa Centrale,Pisa,Italy,41.44,139
2024-11-24,Warsaw Old Town,Warsaw,Poland,33.41,132
2024-11-24,Lisbon Bairro Alto,Lisbon,Portugal,34.36,131
2024-11-24,Bratislava Presidential Palace,Bratislava,Slovakia,30.9,96
2024-11-24,Barcelona Gothic,Barcelona,Spain,28.68,142
2024-11-24,Barcelona Passeig de Gracia,Barcelona,Spain,37.15,156
2024-11-24,"Calpe Seafront, Costa Blanca",Calpe,Spain,39.1,156
2024-11-24,Córdoba Mezquita Catedral,Cordoba,Spain,42.99,139
2024-11-24,Madrid Central,Madrid,Spain,27.45,128
2024-11-24,Glasgow Charing Cross,Glasgow,United Kingdom,44.15,147
2024-11-24,Edinburgh Cowgate,Edinburgh,United Kingdom,33.05,124
2024-11-24,London Elephant & Castle,London,United Kingdom,36.63,148
2024-11-24,London Kensington Holland Park,London,United Kingdom,35.47,137
2024-11-24,York Micklegate,York,United Kingdom,35.1,164
2024-11-25,Brussels Grand Place,Brussels,Belgium,26.02,99
2024-11-25,Prague Charles Bridge,Prague,Czech Republic,39.11,82
2024-11-25,Berlin Kurfürstendamm,Berlin,Germany,38.24,92
2024-11-25,Athens Monastiraki,Athens,Greece,34.06,136
2024-11-25,Pisa Centrale,Pisa,Italy,37.03,95
2024-11-25,Warsaw Old Town,Warsaw,Poland,42.87,117
2024-11-25,Lisbon Bairro Alto,Lisbon,Portugal,25.13,77
2024-11-25,Bratislava Presidential Palace,Bratislava,Slovakia,27.52,102
2024-11-25,Barcelona Gothic,Barcelona,Spain,37.12,92
2024-11-25,Barcelona Passeig de Gracia,Barcelona,Spain,32.56,89
2024-11-25,"Calpe Seafront, Costa Blanca",Calpe,Spain,40.1,100
2024-11-25,Córdoba Mezquita Catedral,Cordoba,Spain,28.95,100
2024-11-25,Madrid Central,Madrid,Spain,31.41,116
2024-11-25,Glasgow Charing Cross,Glasgow,United Kingdom,36.0,137
2024-11-25,Edinburgh Cowgate,Edinburgh,United Kingdom,29.01,156
2024-11-25,London Elephant & Castle,London,United Kingdom,41.54,131
2024-11-25,London Kensington Holland Park,London,United Kingdom,28.15,103
2024-11-25,York Micklegate,York,United Kingdom,42.22,106
2024-11-26,Brussels Grand Place,Brussels,Belgium,25.81,79
2024-11-26,Prague Charles Bridge,Prague,Czech Republic,27.72,92
2024-11-26,Berlin Kurfürstendamm,Berlin,Germany,36.56,90
2024-11-26,Athens Monastiraki,Athens,Greece,36.05,85
2024-11-26,Pisa Centrale,Pisa,Italy,32.03,102
2024-11-26,Warsaw Old Town,Warsaw,Poland,26.85,102
2024-11-26,Lisbon Bairro Alto,Lisbon,Portugal,35.16,93
2024-11-26,Bratislava Presidential Palace,Bratislava,Slovakia,24.87,122
2024-11-26,Barcelona Gothic,Barcelona,Spain,30.07,94
2024-11-26,Barcelona Passeig de Gracia,Barcelona,Spain,34.69,129
2024-11-26,"Calpe Seafront, Costa Blanca",Calpe,Spain,38.62,99
2024-11-26,Córdoba Mezquita Catedral,Cordoba,Spain,35.8,118
2024-11-26,Madrid Central,Madrid,Spain,41.44,58
2024-11-26,Glasgow Charing Cross,Glasgow,United Kingdom,37.2,85
2024-11-26,Edinburgh Cowgate,Edinburgh,United Kingdom,27.79,120
2024-11-26,London Elephant & Castle,London,United Kingdom,27.08,101
2024-11-26,London Kensington Holland Park,London,United Kingdom,35.47,74
2024-11-26,York Micklegate,York,United Kingdom,41.41,69
2024-11-27,Brussels Grand Place,Brussels,Belgium,26.78,93
2024-11-27,Prague Charles Bridge,Prague,Czech Republic,34.43,98
2024-11-27,Berlin Kurfürstendamm,Berlin,Germany,23.04,80
2024-11-27,Athens Monastiraki,Athens,Greece,36.21,87
2024-11-27,Pisa Centrale,Pisa,Italy,37.53,127
2024-11-27,Warsaw Old Town,Warsaw,Poland,34.71,134
2024-11-27,Lisbon Bairro Alto,Lisbon,Portugal,33.52,50
2024-11-27,Bratislava Presidential Palace,Bratislava,Slovakia,37.4,98
2024-11-27,Barcelona Gothic,Barcelona,Spain,24.75,128
2024-11-27,Barcelona Passeig de Gracia,Barcelona,Spain,29.39,114
2024-11-27,"Calpe Seafront, Costa Blanca",Calpe,Spain,31.49,118
2024-11-27,Córdoba Mezquita Catedral,Cordoba,Spain,21.67,116
2024-11-27,Madrid Central,Madrid,Spain,34.22,131
2024-11-27,Glasgow Charing Cross,Glasgow,United Kingdom,37.85,124
2024-11-27,Edinburgh Cowgate,Edinburgh,United Kingdom,33.02,141
2024-11-27,London Elephant & Castle,London,United Kingdom,33.81,97
2024-11-27,London Kensington Holland Park,London,United Kingdom,25.2,101
2024-11-27,York Micklegate,York,United Kingdom,25.65,98
2024-11-28,Brussels Grand Place,Brussels,Belgium,36.79,107
2024-11-28,Prague Charles Bridge,Prague,Czech Republic,40.98,130
2024-11-28,Berlin Kurfürstendamm,Berlin,Germany,24.21,90
2024-11-28,Athens Monastiraki,Athens,Greece,37.0,113
2024-11-28,Pisa Centrale,Pisa,Italy,27.25,83
2024-11-28,Warsaw Old Town,Warsaw,Poland,37.55,127
2024-11-28,Lisbon Bairro Alto,Lisbon,Portugal,35.5,113
2024-11-28,Bratislava Presidential Palace,Bratislava,Slovakia,29.41,70
2024-11-28,Barcelona Gothic,Barcelona,Spain,40.28,79
2024-11-28,Barcelona Passeig de Gracia,Barcelona,Spain,24.8,160
2024-11-28,"Calpe Seafront, Costa Blanca",Calpe,Spain,35.78,143
2024-11-28,Córdoba Mezquita Catedral,Cordoba,Spain,25.73,83
2024-11-28,Madrid Central,Madrid,Spain,32.72,118
2024-11-28,Glasgow Charing Cross,Glasgow,United Kingdom,38.8,55
2024-11-28,Edinburgh Cowgate,Edinburgh,United Kingdom,21.83,109
2024-11-28,London Elephant & Castle,London,United Kingdom,27.37,113
2024-11-28,London Kensington Holland Park,London,United Kingdom,35.41,100
2024-11-28,York Micklegate,York,United Kingdom,27.58,131
2024-11-29,Brussels Grand Place,Brussels,Belgium,33.28,108
2024-11-29,Prague Charles Bridge,Prague,Czech Republic,36.3,116
2024-11-29,Berlin Kurfürstendamm,Berlin,Germany,28.48,109
2024-11-29,Athens Monastiraki,Athens,Greece,38.42,137
2024-11-29,Pisa Centrale,Pisa,Italy,27.95,130
2024-11-29,Warsaw Old Town,Warsaw,Poland,26.79,117
2024-11-29,Lisbon Bairro Alto,Lisbon,Portugal,37.16,95
2024-11-29,Bratislava Presidential Palace,Bratislava,Slovakia,35.67,67
2024-11-29,Barcelona Gothic,Barcelona,Spain,28.44,101
2024-11-29,Barcelona Passeig de Gracia,Barcelona,Spain,35.15,138
2024-11-29,"Calpe Seafront, Costa Blanca",Calpe,Spain,30.47,96
2024-11-29,Córdoba Mezquita Catedral,Cordoba,Spain,30.08,108
2024-11-29,Madrid Central,Madrid,Spain,34.03,118
2024-11-29,Glasgow Charing Cross,Glasgow,United Kingdom,43.44,139
2024-11-29,Edinburgh Cowgate,Edinburgh,United Kingdom,32.07,148
2024-11-29,London Elephant & Castle,London,United Kingdom,32.89,152
2024-11-29,London Kensington Holland Park,London,United Kingdom,34.48,126
2024-11-29,York Micklegate,York,United Kingdom,36.13,101
2024-11-30,Brussels Grand Place,Brussels,Belgium,28.03,156
2024-11-30,Prague Charles Bridge,Prague,Czech Republic,32.9,148
2024-11-30,Berlin Kurfürstendamm,Berlin,Germany,29.96,139
2024-11-30,Athens Monastiraki,Athens,Greece,31.37,141
2024-11-30,Pisa Centrale,Pisa,Italy,28.26,164
2024-11-30,Warsaw Old Town,Warsaw,Poland,38.15,160
2024-11-30,Lisbon Bairro Alto,Lisbon,Portugal,35.86,149
2024-11-30,Bratislava Presidential Palace,Bratislava,Slovakia,42.44,111
2024-11-30,Barcelona Gothic,Barcelona,Spain,28.95,129
2024-11-30,Barcelona Passeig de Gracia,Barcelona,Spain,38.29,133
2024-11-30,"Calpe Seafront, Costa Blanca",Calpe,Spain,45.4,137
2024-11-30,Córdoba Mezquita Catedral,Cordoba,Spain,35.88,139
2024-11-30,Madrid Central,Madrid,Spain,33.41,160
2024-11-30,Glasgow Charing Cross,Glasgow,United Kingdom,32.27,125
2024-11-30,Edinburgh Cowgate,Edinburgh,United Kingdom,33.61,133
2024-11-30,London Elephant & Castle,London,United Kingdom,37.71,154
2024-11-30,London Kensington Holland Park,London,United Kingdom,40.01,114
2024-11-30,York Micklegate,York,United Kingdom,30.19,147
2024-12-01,Brussels Grand Place,Brussels,Belgium,34.3,125
2024-12-01,Prague Charles Bridge,Prague,Czech Republic,31.34,114
2024-12-01,Berlin Kurfürstendamm,Berlin,Germany,29.42,125
2024-12-01,Athens Monastiraki,Athens,Greece,39.02,129
2024-12-01,Pisa Centrale,Pisa,Italy,37.5,164
2024-12-01,Warsaw Old Town,Warsaw,Poland,25.48,164
2024-12-01,Lisbon Bairro Alto,Lisbon,Portugal,35.12,159
2024-12-01,Bratislava Presidential Palace,Bratislava,Slovakia,39.51,164
2024-12-01,Barcelona Gothic,Barcelona,Spain,33.65,117
2024-12-01,Barcelona Passeig de Gracia,Barcelona,Spain,28.8,151
2024-12-01,"Calpe Seafront, Costa Blanca",Calpe,Spain,25.63,133
2024-12-01,Córdoba Mezquita Catedral,Cordoba,Spain,25.01,161
2024-12-01,Madrid Central,Madrid,Spain,28.91,161
2024-12-01,Glasgow Charing Cross,Glasgow,United Kingdom,27.8,124
2024-12-01,Edinburgh Cowgate,Edinburgh,United Kingdom,34.16,126
2024-12-01,London Elephant & Castle,London,United Kingdom,28.39,164
2024-12-01,London Kensington Holland Park,London,United Kingdom,36.35,159
2024-12-01,York Micklegate,York,United Kingdom,28.41,144
2024-12-02,Brussels Grand Place,Brussels,Belgium,29.1,96
2024-12-02,Prague Charles Bridge,Prague,Czech Republic,22.9,92
2024-12-02,Berlin Kurfürstendamm,Berlin,Germany,28.75,97
2024-12-02,Athens Monastiraki,Athens,Greece,32.44,114
2024-12-02,Pisa Centrale,Pisa,Italy,28.35,140
2024-12-02,Warsaw Old Town,Warsaw,Poland,28.55,100
2024-12-02,Lisbon Bairro Alto,Lisbon,Portugal,25.69,143
2024-12-02,Bratislava Presidential Palace,Bratislava,Slovakia,24.05,115
2024-12-02,Barcelona Gothic,Barcelona,Spain,29.01,124
2024-12-02,Barcelona Passeig de Gracia,Barcelona,Spain,24.99,91
2024-12-02,"Calpe Seafront, Costa Blanca",Calpe,Spain,32.3,164
2024-12-02,Córdoba Mezquita Catedral,Cordoba,Spain,28.12,121
2024-12-02,Madrid Central,Madrid,Spain,28.54,83
2024-12-02,Glasgow Charing Cross,Glasgow,United Kingdom,31.21,85
2024-12-02,Edinburgh Cowgate,Edinburgh,United Kingdom,22.56,114
2024-12-02,London Elephant & Castle,London,United Kingdom,28.2,88
2024-12-02,London Kensington Holland Park,London,United Kingdom,26.81,122
2024-12-02,York Micklegate,York,United Kingdom,25.34,128
2024-12-03,Brussels Grand Place,Brussels,Belgium,25.34,125
2024-12-03,Prague Charles Bridge,Prague,Czech Republic,23.7,111
2024-12-03,Berlin Kurfürstendamm,Berlin,Germany,33.35,107
2024-12-03,Athens Monastiraki,Athens,Greece,23.46,129
2024-12-03,Pisa Centrale,Pisa,Italy,22.7,107
2024-12-03,Warsaw Old Town,Warsaw,Poland,33.64,99
2024-12-03,Lisbon Bairro Alto,Lisbon,Portugal,26.23,112
2024-12-03,Bratislava Presidential Palace,Bratislava,Slovakia,34.64,97
2024-12-03,Barcelona Gothic,Barcelona,Spain,33.53,78
2024-12-03,Barcelona Passeig de Gracia,Barcelona,Spain,27.35,83
2024-12-03,"Calpe Seafront, Costa Blanca",Calpe,Spain,25.42,136
2024-12-03,Córdoba Mezquita Catedral,Cordoba,Spain,34.57,126
2024-12-03,Madrid Central,Madrid,Spain,30.34,75
2024-12-03,Glasgow Charing Cross,Glasgow,United Kingdom,29.45,111
2024-12-03,Edinburgh Cowgate,Edinburgh,United Kingdom,22.54,113
2024-12-03,London Elephant & Castle,London,United Kingdom,31.45,138
2024-12-03,London Kensington Holland Park,London,United Kingdom,31.41,116
2024-12-03,York Micklegate,York,United Kingdom,23.66,112
2024-12-04,Brussels Grand Place,Brussels,Belgium,22.28,108
2024-12-04,Prague Charles Bridge,Prague,Czech Republic,25.86,121
2024-12-04,Berlin Kurfürstendamm,Berlin,Germany,22.28,154
2024-12-04,Athens Monastiraki,Athens,Greece,36.7,104
2024-12-04,Pisa Centrale,Pisa,Italy,31.91,93
2024-12-04,Warsaw Old Town,Warsaw,Poland,22.32,121
2024-12-04,Lisbon Bairro Alto,Lisbon,Portugal,31.08,88
2024-12-04,Bratislava Presidential Palace,Bratislava,Slovakia,28.39,88
2024-12-04,Barcelona Gothic,Barcelona,Spain,31.1,122
2024-12-04,Barcelona Passeig de Gracia,Barcelona,Spain,31.03,116
2024-12-04,"Calpe Seafront, Costa Blanca",Calpe,Spain,22.85,110
2024-12-04,Córdoba Mezquita Catedral,Cordoba,Spain,21.23,77
2024-12-04,Madrid Central,Madrid,Spain,24.04,155
2024-12-04,Glasgow Charing Cross,Glasgow,United Kingdom,23.06,129
2024-12-04,Edinburgh Cowgate,Edinburgh,United Kingdom,29.06,90
2024-12-04,London Elephant & Castle,London,United Kingdom,31.8,76
2024-12-04,London Kensington Holland Park,London,United Kingdom,31.09,104
2024-12-04,York Micklegate,York,United Kingdom,20.66,82
2024-12-05,Brussels Grand Place,Brussels,Belgium,26.95,92
2024-12-05,Prague Charles Bridge,Prague,Czech Republic,23.49,120
2024-12-05,Berlin Kurfürstendamm,Berlin,Germany,28.23,88
2024-12-05,Athens Monastiraki,Athens,Greece,19.58,106
2024-12-05,Pisa Centrale,Pisa,Italy,22.85,95
2024-12-05,Warsaw Old Town,Warsaw,Poland,25.96,116
2024-12-05,Lisbon Bairro Alto,Lisbon,Portugal,21.79,144
2024-12-05,Bratislava Presidential Palace,Bratislava,Slovakia,27.47,115
2024-12-05,Barcelona Gothic,Barcelona,Spain,23.64,123
2024-12-05,Barcelona Passeig de Gracia,Barcelona,Spain,34.6,144
2024-12-05,"Calpe Seafront, Costa Blanca",Calpe,Spain,28.78,105
2024-12-05,Córdoba Mezquita Catedral,Cordoba,Spain,27.76,110
2024-12-05,Madrid Central,Madrid,Spain,33.03,133
2024-12-05,Glasgow Charing Cross,Glasgow,United Kingdom,29.17,112
2024-12-05,Edinburgh Cowgate,Edinburgh,United Kingdom,35.74,114
2024-12-05,London Elephant & Castle,London,United Kingdom,31.93,130
2024-12-05,London Kensington Holland Park,London,United Kingdom,32.06,99
2024-12-05,York Micklegate,York,United Kingdom,32.5,111
2024-12-06,Brussels Grand Place,Brussels,Belgium,27.76,123
2024-12-06,Prague Charles Bridge,Prague,Czech Republic,26.96,104
2024-12-06,Berlin Kurfürstendamm,Berlin,Germany,29.48,107
2024-12-06,Athens Monastiraki,Athens,Greece,30.79,123
2024-12-06,Pisa Centrale,Pisa,Italy,21.34,88
2024-12-06,Warsaw Old Town,Warsaw,Poland,31.29,136
2024-12-06,Lisbon Bairro Alto,Lisbon,Portugal,27.06,143
2024-12-06,Bratislava Presidential Palace,Bratislava,Slovakia,29.89,87
2024-12-06,Barcelona Gothic,Barcelona,Spain,21.4,148
2024-12-06,Barcelona Passeig de Gracia,Barcelona,Spain,29.45,107
2024-12-06,"Calpe Seafront, Costa Blanca",Calpe,Spain,28.14,77
2024-12-06,Córdoba Mezquita Catedral,Cordoba,Spain,20.16,132
2024-12-06,Madrid Central,Madrid,Spain,25.34,110
2024-12-06,Glasgow Charing Cross,Glasgow,United Kingdom,27.18,133
2024-12-06,Edinburgh Cowgate,Edinburgh,United Kingdom,31.45,102
2024-12-06,London Elephant & Castle,London,United Kingdom,25.79,119
2024-12-06,London Kensington Holland Park,London,United Kingdom,21.05,64
2024-12-06,York Micklegate,York,United Kingdom,24.38,109
2024-12-07,Brussels Grand Place,Brussels,Belgium,26.65,105
2024-12-07,Prague Charles Bridge,Prague,Czech Republic,38.24,132
2024-12-07,Berlin Kurfürstendamm,Berlin,Germany,39.26,140
2024-12-07,Athens Monastiraki,Athens,Greece,33.02,114
2024-12-07,Pisa Centrale,Pisa,Italy,27.74,122
2024-12-07,Warsaw Old Town,Warsaw,Poland,30.15,134
2024-12-07,Lisbon Bairro Alto,Lisbon,Portugal,25.83,105
2024-12-07,Bratislava Presidential Palace,Bratislava,Slovakia,34.32,137
2024-12-07,Barcelona Gothic,Barcelona,Spain,25.71,139
2024-12-07,Barcelona Passeig de Gracia,Barcelona,Spain,31.68,164
2024-12-07,"Calpe Seafront, Costa Blanca",Calpe,Spain,33.77,139
2024-12-07,Córdoba Mezquita Catedral,Cordoba,Spain,33.45,121
2024-12-07,Madrid Central,Madrid,Spain,28.68,164
2024-12-07,Glasgow Charing Cross,Glasgow,United Kingdom,31.0,130
2024-12-07,Edinburgh Cowgate,Edinburgh,United Kingdom,34.65,110
2024-12-07,London Elephant & Castle,London,United Kingdom,23.04,125
2024-12-07,London Kensington Holland Park,London,United Kingdom,32.44,141
2024-12-07,York Micklegate,York,United Kingdom,25.79,134
2024-12-08,Brussels Grand Place,Brussels,Belgium,25.93,127
2024-12-08,Prague Charles Bridge,Prague,Czech Republic,25.41,160
2024-12-08,Berlin Kurfürstendamm,Berlin,Germany,31.56,113
2024-12-08,Athens Monastiraki,Athens,Greece,25.3,105
2024-12-08,Pisa Centrale,Pisa,Italy,24.23,102
2024-12-08,Warsaw Old Town,Warsaw,Poland,32.91,138
2024-12-08,Lisbon Bairro Alto,Lisbon,Portugal,32.23,103
2024-12-08,Bratislava Presidential Palace,Bratislava,Slovakia,26.79,164
2024-12-08,Barcelona Gothic,Barcelona,Spain,42.17,129
2024-12-08,Barcelona Passeig de Gracia,Barcelona,Spain,24.06,124
2024-12-08,"Calpe Seafront, Costa Blanca",Calpe,Spain,24.16,135
2024-12-08,Córdoba Mezquita Catedral,Cordoba,Spain,35.01,153
2024-12-08,Madrid Central,Madrid,Spain,36.97,145
2024-12-08,Glasgow Charing Cross,Glasgow,United Kingdom,31.06,158
2024-12-08,Edinburgh Cowgate,Edinburgh,United Kingdom,25.31,93
2024-12-08,London Elephant & Castle,London,United Kingdom,33.27,159
2024-12-08,London Kensington Holland Park,London,United Kingdom,37.01,164
2024-12-08,York Micklegate,York,United Kingdom,29.18,140
2024-12-09,Brussels Grand Place,Brussels,Belgium,30.2,130
2024-12-09,Prague Charles Bridge,Prague,Czech Republic,25.43,112
2024-12-09,Berlin Kurfürstendamm,Berlin,Germany,25.29,98
2024-12-09,Athens Monastiraki,Athens,Greece,28.61,109
2024-12-09,Pisa Centrale,Pisa,Italy,34.36,132
2024-12-09,Warsaw Old Town,Warsaw,Poland,28.59,83
2024-12-09,Lisbon Bairro Alto,Lisbon,Portugal,29.35,77
2024-12-09,Bratislava Presidential Palace,Bratislava,Slovakia,34.02,88
2024-12-09,Barcelona Gothic,Barcelona,Spain,33.63,118
2024-12-09,Barcelona Passeig de Gracia,Barcelona,Spain,35.92,130
2024-12-09,"Calpe Seafront, Costa Blanca",Calpe,Spain,23.73,97
2024-12-09,Córdoba Mezquita Catedral,Cordoba,Spain,30.87,124
2024-12-09,Madrid Central,Madrid,Spain,32.88,98
2024-12-09,Glasgow Charing Cross,Glasgow,United Kingdom,22.5,129
2024-12-09,Edinburgh Cowgate,Edinburgh,United Kingdom,33.05,102
2024-12-09,London Elephant & Castle,London,United Kingdom,28.29,83
2024-12-09,London Kensington Holland Park,London,United Kingdom,28.77,135
2024-12-09,York Micklegate,York,United Kingdom,28.11,115
2024-12-10,Brussels Grand Place,Brussels,Belgium,19.75,84
2024-12-10,Prague Charles Bridge,Prague,Czech Republic,29.92,85
2024-12-10,Berlin Kurfürstendamm,Berlin,Germany,32.85,132
2024-12-10,Athens Monastiraki,Athens,Greece,25.73,144
2024-12-10,Pisa Centrale,Pisa,Italy,37.73,109
2024-12-10,Warsaw Old Town,Warsaw,Poland,22.49,88
2024-12-10,Lisbon Bairro Alto,Lisbon,Portugal,29.83,91
2024-12-10,Bratislava Presidential Palace,Bratislava,Slovakia,20.78,90
2024-12-10,Barcelona Gothic,Barcelona,Spain,29.14,98
2024-12-10,Barcelona Passeig de Gracia,Barcelona,Spain,22.92,117
2024-12-10,"Calpe Seafront, Costa Blanca",Calpe,Spain,24.88,91
2024-12-10,Córdoba Mezquita Catedral,Cordoba,Spain,22.58,112
2024-12-10,Madrid Central,Madrid,Spain,26.97,106
2024-12-10,Glasgow Charing Cross,Glasgow,United Kingdom,33.6,122
2024-12-10,Edinburgh Cowgate,Edinburgh,United Kingdom,31.47,98
2024-12-10,London Elephant & Castle,London,United Kingdom,23.77,104
2024-12-10,London Kensington Holland Park,London,United Kingdom,28.87,108
2024-12-10,York Micklegate,York,United Kingdom,30.88,92
2024-12-11,Brussels Grand Place,Brussels,Belgium,30.72,160
2024-12-11,Prague Charles Bridge,Prague,Czech Republic,25.2,120
2024-12-11,Berlin Kurfürstendamm,Berlin,Germany,34.59,116
2024-12-11,Athens Monastiraki,Athens,Greece,22.14,127
2024-12-11,Pisa Centrale,Pisa,Italy,35.38,110
